Index,Source_ID,Facility_Name,Facility_Type,Authority_Name,ISCED010,ISCED020,ISCED1,ISCED2,ISCED3,ISCED4Plus,OLMS_Status,Full_Addr,Unit,Street_No,Street_Name,City,Prov_Terr,Postal_Code,PRUID,CSDNAME,CSDUID,Longitude,Latitude,Geo_Source,Provider,CMANAME,CMAUID
bb3d43fe1433fda61398,3695058,Adolescent Psychiatric Unit Prog,Public School,,,,,,,,0,14033 92 Ave Surrey BC V3V 0B7,,14033,92 ave,Surrey,BC,V3V0B7,59,Surrey,5915004,-122.83238,49.17012748,AGOL,Province of British Columbia,Vancouver,933
328981edb94907f994e6,2323000,Adult Education SD#23,Public School,,0,0,0,1,1,,0,1825 Richter St Kelowna BC V1Y 2M8,,1825,richter st,Kelowna,BC,V1Y2M8,59,,,,,,Province of British Columbia,,
b9ce6b015a6f0562a4a6,7979000,Adult Learning Centre,Public School,,0,0,0,1,1,,0,1033 Nagle St Duncan BC V9L 2E6,,1033,nagle st,Duncan,BC,V9L2E6,59,Duncan,5919012,-123.7158142,48.78615577,AGOL,Province of British Columbia,Duncan,937
d5410a8b4f8c7427ce53,3599201,Advance Alternate,Public School,,0,0,0,0,1,,0,26850 29 Ave Aldergrove BC V4W 3C1,,26850,29 ave,Aldergrove,BC,V4W3C1,59,,,,,,Province of British Columbia,,
2373e681f138c438dfd9,7899183,Agassiz Centre for Education,Public School,,0,0,0,1,1,,0,PO Box 69 Agassiz BC V0M 1A0,,,,Agassiz,BC,V0M1A0,59,,,,,,Province of British Columbia,,
da97d7c372f113e2fc5b,7896105,Agassiz Christian School,Independent School,,0,1,1,1,0,,0,7571 Morrow Rd Agassiz BC V0M 1A2,,7571,morrow rd,Agassiz,BC,V0M1A2,59,Kent,5909032,-121.7502802,49.23574747,AGOL,Province of British Columbia,Chilliwack,930
44ec01a7018831a25b75,7876003,Agassiz Elem-Secondary,Public School,,0,0,0,1,1,,0,PO Box 1100 Agassiz BC V0M 1A0,,,,Agassiz,BC,V0M1A0,59,,,,,,Province of British Columbia,,
bb303c5a9f2cfe76ed09,5050004,Agnes L Mathers Elementary Secondary,Public School,,0,1,1,1,0,,0,PO Box 227 Sandspit BC V0T 1T0,,,,Sandspit,BC,V0T1T0,59,,,,,,Province of British Columbia,,
3a6ac43266747db2a1ce,5025149,Agnes L Mathers StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,PO Box 227 Sandspit BC V0T 1T0,,,,Sandspit,BC,V0T1T0,59,,,,,,Province of British Columbia,,
94e6587d3fc9bae8a67a,7171077,Airport Elementary,Public School,,0,1,1,1,0,,0,PO Box 40 Lazo BC V0R 2K0,,,,Lazo,BC,V0R2K0,59,Comox,5926005,-124.9136109,49.7100919,Nominatim,Province of British Columbia,Courtenay,943
31aa7d6fb995bff9a492,4096747,Al-Hidayah School,Independent School,,0,1,1,1,0,,0,7 - 6th St New Westminster BC V3L 2Y7,,7,6th st,New Westminster,BC,V3L2Y7,59,New Westminster,5915029,-122.9074299,49.20291418,AGOL,Province of British Columbia,Vancouver,933
1a0e23834df019095128,7070001,Alberni District Secondary,Public School,,0,0,0,1,1,,0,4000 Roger St Port Alberni BC V9Y 0B1,,4000,roger st,Port Alberni,BC,V9Y0B1,59,Port Alberni,5923008,-124.79492,49.25389249,AGOL,Province of British Columbia,Port Alberni,940
40e36278a06de3cf2022,7070006,Alberni Elementary,Public School,,0,1,1,1,0,,0,4645 Helen St Port Alberni BC V9Y 6P6,,4645,helen st,Port Alberni,BC,V9Y6P6,59,Port Alberni,5923008,-124.8075754,49.26065229,AGOL,Province of British Columbia,Port Alberni,940
a54bd3d97a0e551d5d7a,7575028,Albert McMahon Elementary,Public School,,0,1,1,0,0,,0,32865 Cherry Ave Mission BC V2V 2V1,,32865,cherry ave,Mission,BC,V2V2V1,59,Mission,5909056,-122.3145402,49.1555889,Nominatim,Province of British Columbia,Abbotsford - Mission,932
f89fbab53797376825f1,4242005,Albion Elementary,Public School,,0,1,1,1,0,,0,10031 240th St Maple Ridge BC V2W 1G2,,10031,240th st,Maple Ridge,BC,V2W1G2,59,Maple Ridge,5915075,-122.5581338,49.185119,Nominatim,Province of British Columbia,Vancouver,933
d96ede8dd85b952674be,3596573,Aldergrove Christian Academy,Independent School,,0,1,1,1,1,,0,26245 28th Ave Aldergrove BC V4W 2W3,,26245,28th ave,Aldergrove,BC,V4W2W3,59,Langley,5915001,-122.4964706,49.05296746,AGOL,Province of British Columbia,Vancouver,933
bd0da867e7e35e96e0b4,3535020,Aldergrove Community Secondary,Public School,,0,0,0,1,1,,0,26850 29 Ave Aldergrove BC V4W 3C1,,26850,29 ave,Aldergrove,BC,V4W3C1,59,,,,,,Province of British Columbia,,
913b55bacfb48e8c51e9,4343004,Alderson Elementary,Public School,,0,1,1,0,0,,0,825 Gauthier Ave Coquitlam BC V3K 7C4,,825,gauthier ave,Coquitlam,BC,V3K7C4,59,Coquitlam,5915034,-122.87491,49.23875746,AGOL,Province of British Columbia,Vancouver,933
57d489821714784ffe94,8585008,Alert Bay Elementary,Public School,,0,1,1,1,0,,0,PO Box 29 Alert Bay BC V0N 1A0,,,,Alert Bay,BC,V0N1A0,59,,,,,,Province of British Columbia,,
d3d10658f6248f8bf82c,7965025,Alex Aitken,Public School,,0,1,1,1,0,,0,2494 Roome Rd Duncan BC V9L 4L2,,2494,roome rd,Duncan,BC,V9L4L2,59,North Cowichan,5919008,-123.69389,48.79578251,AGOL,Province of British Columbia,Duncan,937
a110095970434793fe2b,3535047,Alex Hope Elementary,Public School,,0,1,1,1,0,,0,21150 85 Ave Langley BC V1M 2M4,,21150,85 ave,Langley,BC,V1M2M4,59,Langley,5915001,-122.6359011,49.15755253,AGOL,Province of British Columbia,Vancouver,933
8d664a811a1ad1201bbd,3996870,Alexander Academy,Independent School,,0,0,0,1,1,,0,688 Hastings St W Suite 200 Vancouver BC V6B 1P1,Suite 200,688,hastings st w,Vancouver,BC,V6B1P1,59,Vancouver,5915022,-123.1136768,49.28516479,AGOL,Province of British Columbia,Vancouver,933
5694b1f19658707faed7,3434021,Alexander Elementary,Public School,,0,1,1,0,0,,0,2250 Lobban Rd Abbotsford BC V2S 3W1,,2250,lobban rd,Abbotsford,BC,V2S3W1,59,Abbotsford,5909052,-122.2882681,49.04255001,AGOL,Province of British Columbia,Abbotsford - Mission,932
2f0c0444c455b3164ff5,7965014,Alexander Elementary,Public School,,0,1,1,1,0,,0,2471 Beverly St Duncan BC V9L 3A3,,2471,beverly st,Duncan,BC,V9L3A3,59,North Cowichan,5919008,-123.6924801,48.7848075,AGOL,Province of British Columbia,Duncan,937
e751fd2510595ce59767,618008,Alexander Park Elementary,Public School,,0,1,1,0,0,,0,PO Box 464 Golden BC V0A 1H0,,,,Golden,BC,V0A1H0,59,,,,,,Province of British Columbia,,
7a012929c44c9832a1be,625029,Alexander Park StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,PO Box 464 Golden BC V0A 1H0,,,,Golden,BC,V0A1H0,59,,,,,,Province of British Columbia,,
a5157d10ccdd571ea98d,4242042,Alexander Robinson Elementary,Public School,,0,1,1,1,0,,0,11849 238B St Maple Ridge BC V4R 2T8,,11849,238b st,Maple Ridge,BC,V4R2T8,59,Maple Ridge,5915075,-122.5613421,49.21735917,AGOL,Province of British Columbia,Vancouver,933
f619730b70c7e2ac2416,3425019,Alexander StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,2250 Lobban Rd Abbotsford BC V2S 3W1,,2250,lobban rd,Abbotsford,BC,V2S3W1,59,Abbotsford,5909052,-122.2882681,49.04255001,AGOL,Province of British Columbia,Abbotsford - Mission,932
9b6b0a6bcd422cbb1f00,2727071,Alexis Creek Elementary/Secondary,Public School,,0,1,1,1,1,,0,PO Box 199 Alexis Creek BC V0L 1A0,,,,Alexis Creek,BC,V0L1A0,59,,,,,,Province of British Columbia,,
132b8b9b0fc08d0a2693,2225279,Alexis Park AM StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,4205 35 St Vernon BC V1T 6C4,,4205,35 st,Vernon,BC,V1T6C4,59,Vernon,5937014,-119.2796972,50.27398805,AGOL,Province of British Columbia,Vernon,918
52a65f5c451cb8e88eee,2222020,Alexis Park Elementary,Public School,,0,1,1,1,0,,0,4205 35 St Vernon BC V1T 6C4,,4205,35 st,Vernon,BC,V1T6C4,59,Vernon,5937014,-119.2796972,50.27398805,AGOL,Province of British Columbia,Vernon,918
1df0d9ad328d56f8a820,2225018,Alexis Park PM StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,4205 35 St Vernon BC V1T 6C4,,4205,35 st,Vernon,BC,V1T6C4,59,Vernon,5937014,-119.2796972,50.27398805,AGOL,Province of British Columbia,Vernon,918
cbce6190553bb8d85c4b,3838020,Alfred B Dixon Elementary,Public School,,0,1,1,1,0,,0,9331 Diamond Rd Richmond BC V7E 1P5,,9331,diamond rd,Richmond,BC,V7E1P5,59,,,,,,Province of British Columbia,,
75e1cd3beb48a790f66d,3535038,Alice Brown Elementary,Public School,,0,1,1,1,0,,0,20011 44 Ave Langley BC V3A 6L8,,20011,44 ave,Langley,BC,V3A6L8,59,Langley,5915002,-122.6680382,49.0830981,Nominatim,Province of British Columbia,Vancouver,933
216eff704c0c54349fc9,4242035,Alouette Elementary,Public School,,0,1,1,1,0,,0,22155 Isaac Cres Maple Ridge BC V2X 0V9,,22155,isaac cres,Maple Ridge,BC,V2X0V9,59,Maple Ridge,5915075,-122.6088932,49.2295991,Nominatim,Province of British Columbia,Vancouver,933
e2f830f4a881480129fb,4141005,Alpha Secondary,Public School,,0,0,0,1,1,,0,4600 Parker St Burnaby BC V5C 3E2,,4600,parker st,Burnaby,BC,V5C3E2,59,Burnaby,5915025,-122.9974796,49.2762297,Nominatim,Province of British Columbia,Vancouver,933
0afe0c59cbd035550fc5,5799140,Alternate Community Programs,Public School,,0,0,0,1,1,,0,3400 Westwood Dr Prince George BC V2N 1S1,,3400,westwood dr,Prince George,BC,V2N1S1,59,Prince George,5953023,-122.7794934,53.88633841,AGOL,Province of British Columbia,Prince George,970
1f8015a7c4f8c7603a12,2299152,Alternative Learning Program,Public School,,0,0,0,1,1,,0,1401 15 St Vernon BC V1T 8S8,,1401,15 st,Vernon,BC,V1T8S8,59,,,,,,Province of British Columbia,,
b9da14657190045a35dc,9292009,Alvin A McKay Elementary,Public School,,0,1,1,1,0,,0,311 Church St Greenville BC V0J 1X0,,311,church st,Greenville,BC,V0J1X0,59,,,,,,Province of British Columbia,,
fe5ed4a45f6dcd1164d3,6060025,Alwin Holland Elementary,Public School,,0,1,1,0,0,,0,10615 96 St Fort St John BC V1J 3R3,,10615,96 st,Fort St John,BC,V1J3R3,59,Fort St. John,5955034,-120.8402005,56.25283948,AGOL,Province of British Columbia,Fort St. John,977
1f6ca5a7e2f6779c7510,502023,Amy Woodland Elementary,Public School,,0,1,1,0,0,,0,911 6th St S Cranbrook BC V1C 1L6,,911,6th st s,Cranbrook,BC,V1C1L6,59,Cranbrook,5901022,-115.76777,49.50281251,AGOL,Province of British Columbia,Cranbrook,905
46fff3959048139775c8,525017,Amy Woodland StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,911 6th St S Cranbrook BC V1C 1L6,,911,6th st s,Cranbrook,BC,V1C1L6,59,Cranbrook,5901022,-115.76777,49.50281251,AGOL,Province of British Columbia,Cranbrook,905
4847499baa5f8a0f0590,2727054,Anahim Lake Elem-Jr Secondary,Public School,,0,1,1,1,1,,0,PO Box 3350 General Delivery Anahim Lake BC V0L 1C0,,,,Anahim Lake,BC,V0L1C0,59,,,,,,Province of British Columbia,,
2b89e7284a382105213c,8396713,Anchor Academy (DL),Independent School,,0,1,1,1,1,,0,PO Box 3015 Salmon Arm BC V1E 4R8,,,,Salmon Arm,BC,V1E4R8,59,,,,,,Province of British Columbia,,
49b513eb2e3eb51c391a,3996693,Anchor Point Montessori,Independent School,,0,1,1,1,0,,0,PO Box 32138 Richmond BC V6X 3R9,,,,Richmond,BC,V6X3R9,59,,,,,,Province of British Columbia,,
3ce95fcf132ffd94acee,4343002,Anmore Elementary,Public School,,0,1,1,0,0,,0,30 Elementary Rd Anmore BC V3H 4Y6,,30,elementary rd,Anmore,BC,V3H4Y6,59,Anmore,5915038,-122.858012,49.31168617,AGOL,Province of British Columbia,Vancouver,933
4abf23b7a4124e7eb763,2323070,Anne McClymont Elementary,Public School,,0,1,1,0,0,,0,4489 Lakeshore Rd Kelowna BC V1W 1W9,,4489,lakeshore rd,Kelowna,BC,V1W1W9,59,Kelowna,5935010,-119.4909601,49.82068571,AGOL,Province of British Columbia,Kelowna,915
df80318c2747c15f6842,6060066,Anne Roberts Young Elementary,Public School,,,,,,,,0,10112 105 Ave Fort St. John BC V1J 4S4,,10112,105 ave,Fort St. John,BC,V1J4S4,59,Fort St. John,5955034,-120.8498798,56.25109751,AGOL,Province of British Columbia,Fort St. John,977
5a08a193848e33b25011,5296122,Annunciation School,Independent School,,0,1,1,1,0,,0,627 5th Ave W Prince Rupert BC V8J 1V1,,627,5th ave w,Prince Rupert,BC,V8J1V1,59,Prince Rupert,5947012,-130.325014,54.30997413,AGOL,Province of British Columbia,Prince Rupert,955
04946f523b3ec3daec9a,6161062,Arbutus Global Middle School,Public School,,0,0,1,1,1,,0,2306 Edgelow St Victoria BC V8N 1R5,,2306,edgelow st,Victoria,BC,V8N1R5,59,,,,,,Province of British Columbia,,
491e9fe829063a6709ac,4396629,Archbishop Carney Regional Secondary,Independent School,,0,0,0,1,1,,0,1335 Dominion Ave Port Coquitlam BC V3B 8G7,,1335,dominion ave,Port Coquitlam,BC,V3B8G7,59,Port Coquitlam,5915039,-122.75095,49.25837752,AGOL,Province of British Columbia,Vancouver,933
f0d877e4bf915a416936,3838060,Archibald Blair Elementary,Public School,,0,1,1,1,0,,0,6551 Lynas Lane Richmond BC V7C 3K8,,6551,lynas lane,Richmond,BC,V7C3K8,59,Richmond,5915015,-123.1661907,49.16524935,Nominatim,Province of British Columbia,Vancouver,933
b143dcf971517e2e7ca8,7171060,Arden Elementary,Public School,,0,1,1,0,0,,0,3040 Lake Trail Rd Courtenay BC V9N 9M1,,3040,lake trail rd,Courtenay,BC,V9N9M1,59,,,,,,Province of British Columbia,,
17ba77affea744a5e46c,4444022,Argyle Secondary,Public School,,0,0,0,1,1,,0,1131 Frederick Rd North Vancouver BC V7K 1J3,,1131,frederick rd,North Vancouver,BC,V7K1J3,59,North Vancouver,5915046,-123.0420606,49.34168254,AGOL,Province of British Columbia,Vancouver,933
f30e213be9730e2fa657,3896781,Ark Elementary,Independent School,,0,1,1,0,0,,0,502-14 Begbie St New Westminster BC V3M 0C4,,,,New Westminster,BC,V3M0C4,59,New Westminster,5915029,-122.9100905,49.20155597,AGOL,Province of British Columbia,Vancouver,933
ffe80abf05b277dea5a7,4141015,Armstrong Elementary,Public School,,0,1,1,1,0,,0,8757 Armstrong Ave Burnaby BC V3N 2H8,,8757,armstrong ave,Burnaby,BC,V3N2H8,59,Burnaby,5915025,-122.9079345,49.23357577,AGOL,Province of British Columbia,Vancouver,933
c2bf72e8776feb2ae720,8321001,Armstrong Elementary,Public School,,0,1,1,0,0,,0,3010 Pleasant Valley Rd Armstrong BC V0E 1B2,,3010,pleasant valley rd,Armstrong,BC,V0E1B2,59,Armstrong,5937028,-119.2033941,50.44257276,AGOL,Province of British Columbia,...,...
8ea477137cd4155880f1,1919015,Arrow Heights Elementary,Public School,,0,1,1,1,0,,0,PO Bag 7400 Revelstoke BC V0E 2S0,,,,Revelstoke,BC,V0E2S0,59,,,,,,Province of British Columbia,,
a0b75651879118fa1219,6996656,Arrowsmith Independent School,Independent School,,0,1,1,1,0,,0,861 Hilliers Rd Qualicum Beach BC V9K 1X5,,861,hilliers rd,Qualicum Beach,BC,V9K1X5,59,,,,,,Province of British Columbia,,
2103b192a7a94e9eed8b,6969020,Arrowview Elementary,Public School,,0,1,1,1,0,,0,650 Bennett Rd Qualicum Beach BC V9K 1N1,,650,bennett rd,Qualicum Beach,BC,V9K1N1,59,,,,,,Province of British Columbia,,
3616870fd383fe120e11,6196827,Artemis Place Secondary,Independent School,,0,0,0,0,1,,0,3020 Richmond Rd Victoria BC V8R 4V1,,3020,richmond rd,Victoria,BC,V8R4V1,59,Saanich,5917021,-123.3267998,48.44514763,AGOL,Province of British Columbia,Victoria,935
dc451aac3b32be9fdd7c,7324036,Arthur Hatton Elementary,Public School,,0,1,1,0,0,,0,315 Chestnut Ave Kamloops BC V2B 1L4,,315,chestnut ave,Kamloops,BC,V2B1L4,59,Kamloops,5933042,-120.3515797,50.69480745,AGOL,Province of British Columbia,Kamloops,925
9273cae4ce4a868687fc,7325015,Arthur Hatton StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,315 Chestnut Ave Kamloops BC V2B 1L4,,315,chestnut ave,Kamloops,BC,V2B1L4,59,Kamloops,5933042,-120.3515797,50.69480745,AGOL,Province of British Columbia,Kamloops,925
2b5a617355768f7569fd,7324031,Arthur Stevenson Elementary,Public School,,0,1,1,1,0,,0,2890 Bank Rd Kamloops BC V2B 6Y7,,2890,bank rd,Kamloops,BC,V2B6Y7,59,Kamloops,5933042,-120.3461934,50.75601998,AGOL,Province of British Columbia,Kamloops,925
35db24c76d7fddf60d66,6196891,ArtsCalibre Academy,Independent School,,0,1,1,1,0,,0,4201 Tyndall Ave Victoria BC V8N 3R9,,4201,tyndall ave,Victoria,BC,V8N3R9,59,Saanich,5917021,-123.3228986,48.4801487,AGOL,Province of British Columbia,Victoria,935
876b60cc694d855ccf77,7396838,ASCEND Online Distributed Learning Prg.,Independent School,,0,1,1,1,1,,0,635a Tranquille Rd Kamloops BC V2B 3H5,,635a,tranquille rd,Kamloops,BC,V2B3H5,59,,,,,,Province of British Columbia,,
f79f172116979972d36b,3434005,ASIA - North Poplar,Public School,,0,1,1,0,0,,0,32041 Marshall Rd Abbotsford BC V2T 1A2,,32041,marshall rd,Abbotsford,BC,V2T1A2,59,Abbotsford,5909052,-122.3366695,49.03834745,AGOL,Province of British Columbia,Abbotsford - Mission,932
2de74349f80d36b26759,3434062,ASIA - Sumas Mountain 6-9,Public School,,0,0,1,1,0,,0,36232 Lower Sumas Mtn Rd Abbotsford BC V3G 2J3,,36232,lower sumas mtn rd,Abbotsford,BC,V3G2J3,59,Abbotsford,5909052,-122.2208217,49.05083527,AGOL,Province of British Columbia,Abbotsford - Mission,932
80a834b3ddbac95d9921,3434064,ASIA - Sumas Mountain 9-12,Public School,,0,0,0,1,1,,0,36232 Lower Sumas Mtn Rd Abbotsford BC V3G 2J3,,36232,lower sumas mtn rd,Abbotsford,BC,V3G2J3,59,Abbotsford,5909052,-122.2208217,49.05083527,AGOL,Province of British Columbia,Abbotsford - Mission,932
9793e5bccaab432ebaed,7171155,Aspen Park Elementary,Public School,,0,1,1,1,0,,0,2250 Bolt Ave Comox BC V9M 4E7,,2250,bolt ave,Comox,BC,V9M4E7,59,Comox,5926005,-124.9460295,49.68425754,AGOL,Province of British Columbia,Courtenay,943
545d6e7cfdbe278d0910,6896730,Aspengrove School,Independent School,,0,1,1,1,1,,0,7660 Clark Dr RR 2 Lantzville BC V0R 2H0,,7660,clark dr rr 2,Lantzville,BC,V0R2H0,59,,,,,,Province of British Columbia,,
1676cf8625a48a799cf1,4343071,Aspenwood Elementary,Public School,,0,1,1,0,0,,0,2001 Panorama Dr Port Moody BC V3H 5G8,,2001,panorama dr,Port Moody,BC,V3H5G8,59,,,,,,Province of British Columbia,,
b43a6510560cb1840756,4796088,Assumption School,Independent School,,0,1,1,1,0,,0,7091 Glacier St Powell River BC V8A 1R8,,7091,glacier st,Powell River,BC,V8A1R8,59,,,,,,Province of British Columbia,,
4c0676afe0c4d7777c63,8787010,Atlin School,Public School,,0,1,1,1,1,,0,PO Box 83 Atlin BC V0W 1A0,,,,Atlin,BC,V0W1A0,59,Stikine Region,5957022,-133.6882372,59.5745213,Nominatim,Province of British Columbia,...,...
77f69e6b9e0b091ea98b,3434035,Auguston Traditional Elementary,Public School,,0,1,1,0,0,,0,36367 Stephen Leacock Dr Abbotsford BC V3G 2Z6,,36367,stephen leacock dr,Abbotsford,BC,V3G2Z6,59,Abbotsford,5909052,-122.2194099,49.0836698,Nominatim,Province of British Columbia,Abbotsford - Mission,932
e019925733547f9372b6,8596190,Avalon Adventist Christian Academy,Independent School,,0,1,1,1,0,,0,PO Box 974 Port Hardy BC V0N 2P0,,,,Port Hardy,BC,V0N2P0,59,,,,,,Province of British Columbia,,
8ed69673b07ed069537b,3896729,Az-Zahraa Islamic Academy,Independent School,,0,1,1,1,0,,0,8580 No. 5 Rd Richmond BC V6Y 2V4,,8580,no 5 rd,Richmond,BC,V6Y2V4,59,,,,,,Province of British Columbia,,
0cd8b9d7ce93d2c6600a,2222014,B X Elementary,Public School,,0,1,1,1,0,,0,5849 Silver Star Rd Vernon BC V1B 3P6,,5849,silver star rd,Vernon,BC,V1B3P6,59,North Okanagan C,5937021,-119.2234374,50.29019664,AGOL,Province of British Columbia,Vernon,918
ca81b41b4db8fdcbe99a,9155015,Babine Elem-Secondary,Public School,,0,1,1,1,1,,0,PO Box 250 Granisle BC V0J 1W0,,,,Granisle,BC,V0J1W0,59,,,,,,Province of British Columbia,,
ec2d39866c752f0b9329,4343005,Baker Drive Elementary,Public School,,0,1,1,0,0,,0,885 Baker Dr Coquitlam BC V3J 6W9,,885,baker dr,Coquitlam,BC,V3J6W9,59,Coquitlam,5915034,-122.8248125,49.26888256,AGOL,Province of British Columbia,Vancouver,933
78a5ff4a81d04d50c135,3499055,Bakerview Ctr for Learning - Alt,Public School,,0,0,0,1,1,,0,32622 Marshall Rd Abbotsford BC V2T 4A2,,32622,marshall rd,Abbotsford,BC,V2T4A2,59,Abbotsford,5909052,-122.3209302,49.03816251,AGOL,Province of British Columbia,Abbotsford - Mission,932
0edaa204af10207e56e6,6060056,Baldonnel Elementary,Public School,,0,1,1,0,0,,0,PO Box 196 Baldonnel BC V0C 1C0,,,,Baldonnel,BC,V0C1C0,59,,,,,,Province of British Columbia,,
76b987f535e1c8060430,7070027,Bamfield Community School,Public School,,0,1,1,1,0,,0,General Delivery Bamfield BC V0R 1B0,,,general delivery,Bamfield,BC,V0R1B0,59,,,,,,Province of British Columbia,,
4aa8912807aa511b5176,2323034,Bankhead Elementary,Public School,,0,1,1,0,0,,0,1280 Wilson Ave Kelowna BC V1Y 6Y6,,1280,wilson ave,Kelowna,BC,V1Y6Y6,59,Kelowna,5935010,-119.4720511,49.89108754,AGOL,Province of British Columbia,Kelowna,915
c12e4fc7e77366b584d9,2828040,Barlow Creek Elementary,Public School,,0,1,1,1,0,,0,816 Barkerville Hwy Quesnel BC V2J 6S6,,816,barkerville hwy,Quesnel,BC,V2J6S6,59,,,,,,Province of British Columbia,,
f7443572c85d0ca83b86,7324052,Barriere Elementary,Public School,,0,1,1,0,0,,0,PO Box 250 Barriere BC V0E 1E0,,,,Barriere,BC,V0E1E0,59,,,,,,Province of British Columbia,,
0d03c342800745758717,7373084,Barriere Elementary-Secondary,Public School,,0,0,0,1,1,,0,PO Box 130 Barriere BC V0E 1E0,,,,Barriere,BC,V0E1E0,59,,,,,,Province of British Columbia,,
b675446acbae01ddddd0,7325176,Barriere StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,PO Box 250 Barriere BC V0E 1E0,,,,Barriere,BC,V0E1E0,59,,,,,,Province of British Columbia,,
fbc682689bd5a9505f74,3434023,Barrowtown Elementary,Public School,,0,1,1,0,0,,0,5137 Tolmie Rd Abbotsford BC V3G 2V4,,5137,tolmie rd,Abbotsford,BC,V3G2V4,59,Abbotsford,5909052,-122.0952619,49.09562024,AGOL,Province of British Columbia,Abbotsford - Mission,932
e9d25b8942acce597721,8389028,Bastion Elementary,Public School,,0,1,1,0,0,,0,2251 12 Ave NE Salmon Arm BC V1E 2V5,,2251,12 ave ne,Salmon Arm,BC,V1E2V5,59,Salmon Arm,5939032,-119.257433,50.7098508,Nominatim,Province of British Columbia,Salmon Arm,920
